node,F_t,L,o_t,tau_t,tau_t1,s_t,Abar,A_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
919,1,0,-0.040263658330045485,10.0,10.0,-1,0.719657703727091,1.0,1,1,0.0,1.0,5.0,1.5,0.20293920895546433,0.0,1.0,5.0,1.5,-0.040263658330045485,-1,1,1.0
920,3,0,-1.0,9.628671153271458,9.628671153271458,-1,0.4576664513130232,0.6928147392678531,0,0,1.0,2.0,3.0,1.0,0.1595661735018187,1.0,2.0,3.0,1.0,-1.0,-1,3,0.6928147392678531
921,3,0,-1.0,10.0,10.0,-1,0.49525309103239806,0.8572676739605862,0,0,0.0,0.0,3.0,7.5,0.20054281353109,0.0,0.0,3.0,7.5,-1.0,-1,3,0.8572676739605862
922,2,0,-1.0,10.0,10.0,-1,0.2501005492555569,0.5381377945489016,0,0,0.0,0.0,5.5,3.5,0.11415363305318581,0.0,0.0,5.5,3.5,-1.0,-1,2,0.5381377945489016
923,0,0,0.48447897099777276,10.0,10.0,-1,0.7022663080432352,0.9813597848259411,0,0,0.0,1.0,3.0,4.5,0.1750862681640398,0.0,1.0,3.0,4.5,0.48447897099777276,-1,0,0.9813597848259411
924,1,0,-0.6467919464190254,10.0,10.0,-1,0.30220224222655423,0.6993234305135836,0,0,0.0,0.0,5.0,8.5,0.12722686508894804,0.0,0.0,5.0,8.5,-0.6467919464190254,-1,1,0.6993234305135836
925,4,0,-1.0,10.0,10.0,-1,0.44637269527058965,0.7450926224385265,1,0,0.0,0.0,3.0,6.5,0.17947182776701034,0.0,0.0,3.0,6.5,-1.0,-1,4,0.7450926224385265
926,2,0,-1.0,10.0,10.0,-1,0.7041593282383289,0.9224955969429974,0,0,1.0,0.0,4.0,1.5,0.21834332030706596,1.0,0.0,4.0,1.5,-1.0,-1,2,0.9224955969429974
927,3,0,-1.0,10.0,10.0,-1,0.47466976412811174,0.7193962874095609,0,0,0.0,0.0,6.0,1.0,0.16970048322433806,0.0,0.0,6.0,1.0,-1.0,-1,3,0.7193962874095609
928,7,0,-1.0,10.0,10.0,-1,0.7586914012798782,1.0,0,0,0.0,1.0,2.5,7.5,0.2630570378634295,0.0,1.0,2.5,7.5,-1.0,-1,7,1.0
929,4,0,-1.0,10.0,10.0,-1,0.3255885820524138,0.5643191560357815,0,0,0.0,0.0,5.0,1.0,0.14965703782327547,0.0,0.0,5.0,1.0,-1.0,-1,4,0.5643191560357815
930,6,0,-1.0,10.0,10.0,-1,0.629139697972863,0.8774838187837178,0,0,0.0,0.0,4.0,2.0,0.256636883147566,0.0,0.0,4.0,2.0,-1.0,-1,6,0.8774838187837178
931,5,0,-1.0,10.0,10.0,-1,0.7867991141370365,1.0,1,1,0.0,1.0,5.0,7.5,0.23086623816251947,0.0,1.0,5.0,7.5,-1.0,-1,5,1.0
932,4,0,-1.0,10.0,10.0,-1,0.5297681823321866,0.920379051857354,0,0,0.0,1.0,7.0,5.5,0.21143305502032256,0.0,1.0,7.0,5.5,-1.0,-1,4,0.920379051857354
933,2,0,-1.0,10.0,10.0,-1,0.6153103391863959,0.9351304774784666,0,0,0.0,1.0,4.0,5.5,0.20774076169405117,0.0,1.0,4.0,5.5,-1.0,-1,2,0.9351304774784666
934,3,0,-1.0,10.0,10.0,-1,0.4359359957606051,0.8067135640582532,0,0,0.0,3.0,4.0,5.5,0.17650001645813646,0.0,3.0,4.0,5.5,-1.0,-1,3,0.8067135640582532
935,4,0,-0.6930188672686092,10.0,10.0,-1,0.6508024038352814,0.9704814423011688,0,0,0.0,1.0,6.0,3.5,0.24092031521132712,0.0,1.0,6.0,3.5,-0.6930188672686092,-1,4,0.9704814423011688
936,3,0,-1.0,10.0,10.0,-1,0.7453244339142375,0.9471946603485425,0,0,0.0,0.0,4.0,2.5,0.23086623816251947,0.0,0.0,4.0,2.5,-1.0,-1,3,0.9471946603485425
937,10,0,-0.4399547244534151,10.0,10.0,-1,0.6218333402303176,0.9137544067204214,0,0,0.0,0.0,8.0,1.0,0.261616939693202,0.0,0.0,8.0,1.0,-0.4399547244534151,-1,10,0.9137544067204214
938,2,0,-1.0,10.0,10.0,-1,0.7615572268285877,0.9769343360971526,0,0,0.0,0.0,4.0,3.5,0.21834332030706596,0.0,0.0,4.0,3.5,-1.0,-1,2,0.9769343360971526
939,2,0,0.48673250318031885,10.0,10.0,-1,0.5531915911953859,0.9008963805519923,1,1,0.0,1.0,4.0,2.5,0.14435456067787766,0.0,1.0,4.0,2.5,0.48673250318031885,-1,2,0.9008963805519923
940,3,0,-1.0,10.0,10.0,-1,0.5462824642705778,0.9561326998424523,1,1,0.0,0.0,2.5,6.5,0.22366657914872784,0.0,0.0,2.5,6.5,-1.0,-1,3,0.9561326998424523
941,3,0,-1.0,10.0,10.0,-1,0.38277643286549323,0.8073786465827005,1,1,0.0,0.0,4.0,6.5,0.1592634144836571,0.0,0.0,4.0,6.5,-1.0,-1,3,0.8073786465827005
942,3,0,-0.9520699073624318,10.0,10.0,1,0.6257764946982716,0.9494692978147062,0,0,0.0,0.0,5.5,4.5,0.22610948079833,0.0,0.0,5.5,4.5,-0.9520699073624318,1,3,0.9494692978147062
943,0,0,0.6339670800909097,10.0,10.0,1,0.7291715130536933,1.0,0,0,0.0,1.0,5.0,4.5,0.1750862681640398,0.0,1.0,5.0,4.5,0.6339670800909097,1,0,1.0
944,7,0,-0.9702277987304175,10.0,10.0,-1,0.5877897356773588,1.0,1,1,1.0,0.0,6.0,3.5,0.2652583383964819,1.0,0.0,6.0,3.5,-0.9702277987304175,-1,7,1.0
945,1,0,-0.831408655063868,10.0,10.0,-1,0.3398235323591498,0.7013857232714569,0,0,0.0,2.0,6.0,3.0,0.1372878838335682,0.0,2.0,6.0,3.0,-0.831408655063868,-1,1,0.7013857232714569
946,5,0,-1.0,10.0,10.0,-1,0.5264654688330119,0.8284876006623757,0,0,0.0,1.0,1.5,6.5,0.21159752761300302,0.0,1.0,1.5,6.5,-1.0,-1,5,0.8284876006623757
947,2,0,-1.0,10.0,10.0,-1,0.653562450170849,0.9245344533599147,0,0,0.0,1.0,5.5,1.5,0.21256039713775718,0.0,1.0,5.5,1.5,-1.0,-1,2,0.9245344533599147
948,7,0,-0.9973726287124998,10.0,10.0,-1,0.7636179889236518,1.0,0,0,1.0,0.0,4.5,4.5,0.2630570378634295,1.0,0.0,4.5,4.5,-0.9973726287124998,-1,7,1.0
949,7,0,-1.0,10.0,10.0,-1,0.2939576297123324,0.5807767753894353,0,0,0.0,0.0,3.5,4.5,0.16242020176338784,0.0,0.0,3.5,4.5,-1.0,-1,7,0.5807767753894353
950,9,0,-1.0,10.0,10.0,-1,0.2764982545799364,0.6137086094946953,0,0,0.0,1.0,5.0,3.5,0.18554673276768957,0.0,1.0,5.0,3.5,-1.0,-1,9,0.6137086094946953
951,4,0,-1.0,10.0,10.0,-1,0.44776611813974365,0.7395364868179495,1,1,0.0,0.0,1.5,2.5,0.18776831484228,0.0,0.0,1.5,2.5,-1.0,-1,4,0.7395364868179495
952,2,0,-1.0,10.0,10.0,1,0.27536670167756655,0.6076776518167115,0,0,0.0,1.0,4.5,5.5,0.12086251999858959,0.0,1.0,4.5,5.5,-1.0,1,2,0.6076776518167115
953,5,0,-0.9133168940824995,10.0,10.0,-1,0.7882573475030712,1.0,1,1,0.0,1.0,5.0,6.5,0.24092031521132712,0.0,1.0,5.0,6.5,-0.9133168940824995,-1,5,1.0
954,10,0,-1.0,9.880105236360082,9.880105236360082,-1,0.45458262036953556,0.776934216323385,0,0,1.0,2.0,3.5,3.5,0.2155660047543995,1.0,2.0,3.5,3.5,-1.0,-1,10,0.776934216323385
955,2,0,-0.9990411035068253,10.0,10.0,-1,0.520166311440743,0.8709440609443334,0,0,0.0,1.0,2.5,6.5,0.20253137256153753,0.0,1.0,2.5,6.5,-0.9990411035068253,-1,2,0.8709440609443334
956,11,0,-1.0,10.0,10.0,-1,0.33625266877566284,0.636379634419034,0,0,0.0,1.0,1.5,7.5,0.1703784931581515,0.0,1.0,1.5,7.5,-1.0,-1,11,0.636379634419034
957,1,0,0.20473929508894614,10.0,10.0,-1,0.4694756741221576,0.6596570307281411,0,0,0.0,1.0,2.5,1.5,0.13754392650914124,0.0,1.0,2.5,1.5,0.20473929508894614,-1,1,0.6596570307281411
958,3,0,-1.0,10.0,10.0,-1,0.790816360916732,1.0,0,0,0.0,0.0,4.5,3.5,0.23086623816251947,0.0,0.0,4.5,3.5,-1.0,-1,3,1.0
959,3,0,-0.30367638809730835,10.0,10.0,-1,0.49321229082018175,0.8322318890729168,1,1,0.0,0.0,3.5,4.5,0.15841670018775625,0.0,0.0,3.5,4.5,-0.30367638809730835,-1,3,0.8322318890729168
960,0,0,-1.0,10.0,10.0,-1,0.20529435548269173,0.5237700448771297,0,0,0.0,1.0,5.0,4.5,0.08648494072170983,0.0,1.0,5.0,4.5,-1.0,-1,0,0.5237700448771297
961,9,0,-1.0,10.0,10.0,-1,0.34551651815037837,0.6915624626040299,0,0,0.0,1.0,5.0,3.5,0.2116151199941975,0.0,1.0,5.0,3.5,-1.0,-1,9,0.6915624626040299
962,5,0,-1.0,10.0,10.0,-1,0.7870728982871025,1.0,0,0,1.0,0.0,6.0,5.5,0.24935408663733236,1.0,0.0,6.0,5.5,-1.0,-1,5,1.0
963,2,0,-1.0,10.0,10.0,-1,0.7934405080464395,1.0,0,0,0.0,0.0,3.5,5.5,0.21834332030706596,0.0,0.0,3.5,5.5,-1.0,-1,2,1.0
964,5,0,-1.0,10.0,10.0,-1,0.3262958538630234,0.6182038223812483,0,0,1.0,0.0,0.0,6.5,0.16367401467114562,1.0,0.0,0.0,6.5,-1.0,-1,5,0.6182038223812483
965,3,0,-1.0,10.0,10.0,-1,0.5691584527063122,0.8911386332724212,0,0,0.0,0.0,5.0,6.5,0.19309395036293467,0.0,0.0,5.0,6.5,-1.0,-1,3,0.8911386332724212
966,5,0,-1.0,10.0,10.0,-1,0.2461449983032487,0.6224637001506028,0,0,0.0,1.0,4.0,8.5,0.1363944608768645,0.0,1.0,4.0,8.5,-1.0,-1,5,0.6224637001506028
967,4,0,-1.0,10.0,10.0,-1,0.5464649854667776,0.9220875685242585,0,0,0.0,1.0,7.5,4.5,0.20526581144724865,0.0,1.0,7.5,4.5,-1.0,-1,4,0.9220875685242585
968,1,0,-1.0,10.0,10.0,-1,0.2755524208918625,0.5836880236803805,0,0,0.0,0.0,4.0,5.5,0.11772954607102035,0.0,0.0,4.0,5.5,-1.0,-1,1,0.5836880236803805
969,5,0,-1.0,10.0,10.0,-1,0.6911969141855948,1.0,0,0,0.0,3.0,5.0,4.5,0.24935408663733236,0.0,3.0,5.0,4.5,-1.0,-1,5,1.0
970,10,0,-0.8878954248986197,10.0,10.0,-1,0.7637449925613469,1.0,1,1,0.0,2.0,6.0,5.5,0.256636883147566,0.0,2.0,6.0,5.5,-0.8878954248986197,-1,10,1.0
971,2,0,-1.0,10.0,10.0,-1,0.3037920848296896,0.6635144037960603,0,0,0.0,2.0,5.0,6.5,0.12028111919753463,0.0,2.0,5.0,6.5,-1.0,-1,2,0.6635144037960603
972,1,0,-1.0,10.0,10.0,-1,0.47762730115689445,0.6889840343464847,0,0,0.0,0.0,4.0,2.5,0.1399291238923741,0.0,0.0,4.0,2.5,-1.0,-1,1,0.6889840343464847
973,2,0,0.8058409141601396,10.0,10.0,1,0.2612257990847805,0.5205880092369519,0,0,0.0,1.0,5.0,3.5,0.10358503713225845,0.0,1.0,5.0,3.5,0.8058409141601396,1,2,0.5205880092369519
974,3,0,-1.0,10.0,10.0,-1,0.40348400424378505,0.7004408458235368,0,0,0.0,1.0,3.5,4.5,0.15964800604118323,0.0,1.0,3.5,4.5,-1.0,-1,3,0.7004408458235368
975,7,0,-1.0,10.0,10.0,-1,0.2390586528563159,0.5724055602630651,0,0,0.0,0.0,4.5,5.5,0.1531931667194606,0.0,0.0,4.5,5.5,-1.0,-1,7,0.5724055602630651
976,5,0,-1.0,10.0,10.0,-1,0.35872791681045624,0.6425166887245329,0,0,0.0,0.0,5.0,3.5,0.16668576526607878,0.0,0.0,5.0,3.5,-1.0,-1,5,0.6425166887245329
977,4,0,-1.0,10.0,10.0,-1,0.794134200253581,1.0,0,0,0.0,0.0,2.0,5.5,0.24092031521132712,0.0,0.0,2.0,5.5,-1.0,-1,4,1.0
978,5,0,-1.0,10.0,10.0,-1,0.22676196039284113,0.4906924754071884,0,0,0.0,0.0,2.0,4.5,0.1363195267370625,0.0,0.0,2.0,4.5,-1.0,-1,5,0.4906924754071884
979,6,0,-1.0,10.0,10.0,1,0.7153809977712025,1.0,0,0,0.0,1.0,8.0,3.5,0.256636883147566,0.0,1.0,8.0,3.5,-1.0,1,6,1.0
980,5,0,-1.0,10.0,10.0,-1,0.24647154665246293,0.6584159604035698,0,0,0.0,1.0,7.0,4.5,0.16872906878411453,0.0,1.0,7.0,4.5,-1.0,-1,5,0.6584159604035698
981,1,0,0.7940767788889839,10.0,10.0,1,0.5173981586704162,0.9280981359107467,1,1,0.0,0.0,7.0,3.5,0.1601319515637704,0.0,0.0,7.0,3.5,0.7940767788889839,1,1,0.9280981359107467
982,5,0,-1.0,10.0,10.0,-1,0.4712718754564075,0.7977492555145255,0,0,0.0,1.0,5.0,4.0,0.19867081890412078,0.0,1.0,5.0,4.0,-1.0,-1,5,0.7977492555145255
983,2,0,-1.0,10.0,10.0,-1,0.7589327960123871,0.9353596776074322,0,0,0.0,0.0,2.5,2.5,0.21834332030706596,0.0,0.0,2.5,2.5,-1.0,-1,2,0.9353596776074322
984,7,0,-1.0,10.0,10.0,-1,0.31942991737105375,0.6046654233615657,0,0,0.0,0.0,3.0,5.5,0.1677572757929547,0.0,0.0,3.0,5.5,-1.0,-1,7,0.6046654233615657
985,6,0,-1.0,10.0,10.0,1,0.3078092092277811,0.6241200044468825,0,0,0.0,1.0,3.5,4.0,0.16713533233992056,0.0,1.0,3.5,4.0,-1.0,1,6,0.6241200044468825
986,5,0,0.407449070760541,10.0,10.0,1,0.6492284531406994,0.9404482047402976,0,0,0.0,0.0,4.0,5.5,0.24177730964044977,0.0,0.0,4.0,5.5,0.407449070760541,1,5,0.9404482047402976
987,1,0,0.7710869389873924,10.0,10.0,-1,0.6354316838602124,1.0,0,0,0.0,2.0,5.5,5.5,0.18962633203534804,0.0,2.0,5.5,5.5,0.7710869389873924,-1,1,1.0
988,2,0,-1.0,10.0,10.0,-1,0.6195090622956794,0.8939799832069638,0,0,0.0,0.0,3.5,4.5,0.2050359650427319,0.0,0.0,3.5,4.5,-1.0,-1,2,0.8939799832069638
989,2,0,-1.0,10.0,10.0,-1,0.21567626970342846,0.5910974323323318,0,0,1.0,1.0,4.0,6.5,0.12049675713257109,1.0,1.0,4.0,6.5,-1.0,-1,2,0.5910974323323318
990,7,0,-1.0,10.0,10.0,-1,0.3559758120349452,0.56656251903278,0,0,0.0,0.0,1.0,4.5,0.15554675992580844,0.0,0.0,1.0,4.5,-1.0,-1,7,0.56656251903278
991,6,0,-0.9970176958038803,9.536318997909142,9.536318997909142,-1,0.7039371067125797,0.9623622640275479,1,0,0.0,4.0,1.0,2.5,0.256636883147566,0.0,4.0,1.0,2.5,-0.9970176958038803,-1,6,0.9623622640275479
992,1,0,-1.0,10.0,10.0,-1,0.5605148728740637,0.8765238771897297,0,0,0.0,0.0,4.5,6.5,0.16168473063178201,0.0,0.0,4.5,6.5,-1.0,-1,1,0.8765238771897297
993,6,0,-1.0,10.0,10.0,1,0.561316952439309,0.8613581789108252,0,0,0.0,1.0,4.0,4.5,0.22741483548681835,0.0,1.0,4.0,4.5,-1.0,1,6,0.8613581789108252
994,7,0,-1.0,10.0,10.0,-1,0.37754996324288703,0.7168568997007635,0,0,1.0,1.0,3.0,3.5,0.22206575572901652,1.0,1.0,3.0,3.5,-1.0,-1,7,0.7168568997007635
995,2,0,-1.0,10.0,10.0,-1,0.35610385313416876,0.7629205241210626,0,0,0.0,0.0,6.5,5.5,0.1688660785408412,0.0,0.0,6.5,5.5,-1.0,-1,2,0.7629205241210626
996,6,0,-0.9729580920077839,10.0,10.0,-1,0.767932932810953,1.0,0,0,1.0,1.0,5.0,3.5,0.256636883147566,1.0,1.0,5.0,3.5,-0.9729580920077839,-1,6,1.0
997,4,0,-1.0,10.0,10.0,-1,0.6366531673119273,0.9619919003871565,0,0,0.0,2.0,6.0,2.5,0.24092031521132712,0.0,2.0,6.0,2.5,-1.0,-1,4,0.9619919003871565
998,4,0,-1.0,10.0,10.0,-1,0.27611967068110255,0.6457107826304506,0,0,0.0,0.0,5.0,7.5,0.1446164238478815,0.0,0.0,5.0,7.5,-1.0,-1,4,0.6457107826304506
999,2,0,-0.9013135972876434,10.0,10.0,1,0.7626241652862584,0.9575744991717551,0,0,0.0,0.0,1.5,4.5,0.21834332030706596,0.0,0.0,1.5,4.5,-0.9013135972876434,1,2,0.9575744991717551
